Observed,Predicted,Error,phase
5.7,5.568922,-0.011631793009008472,train
5.8,5.5007086,-0.026484322071230446,train
5.2,5.2744904,0.007111615553760305,train
4.7,4.987858,0.029713278249497585,train
4.8,4.9180813,0.01215065886684461,train
4.4,4.9904327,0.06287597752824393,train
4.0,5.055714,0.11657988704142005,train
3.8,5.079262,0.14407299458736772,train
4.0,5.0761576,0.11856973191562377,train
4.2,5.096612,0.09644504772366273,train
4.4,5.094694,0.07316655230409158,train
4.9,5.0898256,0.01900188652290054,train
5.8,5.1408815,-0.060243650252528994,train
5.4,4.9166784,-0.046848572977470554,train
5.5,4.9424806,-0.05338955935415603,train
5.5,4.9836206,-0.04925582238601319,train
5.7,5.002645,-0.06515723963116538,train
5.8,4.9935927,-0.07471167912959137,train
5.7,4.9957166,-0.06584722447423587,train
6.1,5.126762,-0.0866891101028337,train
6.1,4.7581577,-0.12357917610603601,train
6.2,4.8792753,-0.11920675961754813,train
6.8,4.9511104,-0.15733745498118903,train
6.7,4.9580913,-0.14941627579181938,train
5.6,4.814499,-0.07542379310782162,train
5.6,4.928447,-0.06378463563428449,train
5.2,4.86685,-0.03309376017503837,train
5.5,4.873149,-0.0604301631832572,train
5.0,5.0010777,0.0001077535856674381,train
4.6,4.866646,0.028166883636448807,train
5.2,4.996391,-0.01996873179222687,train
5.8,5.0432873,-0.06978630011879496,train
5.9,5.2928867,-0.054240998824829266,train
5.6,5.3308,-0.024627643826006174,train
4.8,5.450695,0.06347811856633304,train
4.6,5.464411,0.0858878780044099,train
4.7,4.7737417,0.007783821481470893,train
5.2,6.080566,0.078060457298563,train
4.7,5.6682634,0.09338725331845953,train
4.3,5.6911173,0.13923538574054597,train
4.2,5.6463604,0.1468929185734693,train
4.3,5.8932333,0.1563030131787979,train
5.2,6.3169703,0.09698475586946577,train
5.7,5.3164387,-0.03481716299589675,train
5.7,6.606516,0.07366147313337079,train
6.7,5.769863,-0.07459077018192437,train
8.0,5.9948797,-0.1432752776122434,train
7.9,6.2384596,-0.11751920262792205,train
9.6,7.623638,-0.114747079975553,train
8.8,7.536681,-0.07733021090407777,train
7.5,7.120089,-0.025985542528935146,train
7.7,7.150421,-0.03700761537125296,train
7.1,7.3540697,0.017577734985582294,train
7.7,7.1710215,-0.03557108406661384,train
7.6,7.9412546,0.021957989987412087,train
8.7,6.734091,-0.12737446302068295,train
9.2,7.8288536,-0.08051899728982569,train
8.1,7.6199007,-0.03054088415993413,train
